row_id,settlement,region_kingdom,demographic_group,population
554,Mithral Hall,Dwarfholds of the North,elves,0
554,Mithral Hall,Dwarfholds of the North,half-elves,0
554,Mithral Hall,Dwarfholds of the North,halflings,0
554,Mithral Hall,Dwarfholds of the North,gnomes,0
554,Mithral Hall,Dwarfholds of the North,half-orcs,0
554,Mithral Hall,Dwarfholds of the North,misc.,0
555,Newfort,The Silver Marches,humans,0
555,Newfort,The Silver Marches,dwarves,1
555,Newfort,The Silver Marches,elves,138
555,Newfort,The Silver Marches,half-elves,0
555,Newfort,The Silver Marches,halflings,0
555,Newfort,The Silver Marches,gnomes,0
555,Newfort,The Silver Marches,half-orcs,0
555,Newfort,The Silver Marches,misc.,0
556,Quaervaar,The Silver Marches,humans,83
556,Quaervaar,The Silver Marches,dwarves,651
556,Quaervaar,The Silver Marches,elves,0
556,Quaervaar,The Silver Marches,half-elves,206
556,Quaervaar,The Silver Marches,halflings,0
556,Quaervaar,The Silver Marches,gnomes,0
556,Quaervaar,The Silver Marches,half-orcs,0
556,Quaervaar,The Silver Marches,misc.,0
557,Rauvincross,The Silver Marches,humans,1579
557,Rauvincross,The Silver Marches,dwarves,891
557,Rauvincross,The Silver Marches,elves,13038
557,Rauvincross,The Silver Marches,half-elves,0
557,Rauvincross,The Silver Marches,halflings,109
557,Rauvincross,The Silver Marches,gnomes,0
557,Rauvincross,The Silver Marches,half-orcs,0
557,Rauvincross,The Silver Marches,misc.,0
558,Rivermoot,The Silver Marches,humans,5250
558,Rivermoot,The Silver Marches,dwarves,559
558,Rivermoot,The Silver Marches,elves,82
558,Rivermoot,The Silver Marches,half-elves,0
558,Rivermoot,The Silver Marches,halflings,0
558,Rivermoot,The Silver Marches,gnomes,0
558,Rivermoot,The Silver Marches,half-orcs,0
558,Rivermoot,The Silver Marches,misc.,0
559,Sundabar,Dwarfholds of the North,humans,276
559,Sundabar,Dwarfholds of the North,dwarves,504
559,Sundabar,Dwarfholds of the North,elves,8
559,Sundabar,Dwarfholds of the North,half-elves,9
559,Sundabar,Dwarfholds of the North,halflings,0
559,Sundabar,Dwarfholds of the North,gnomes,1
559,Sundabar,Dwarfholds of the North,half-orcs,0
559,Sundabar,Dwarfholds of the North,misc.,0
560,Winter's Edge,The Silver Marches,humans,0
560,Winter's Edge,The Silver Marches,dwarves,135
560,Winter's Edge,The Silver Marches,elves,5728
560,Winter's Edge,The Silver Marches,half-elves,6
560,Winter's Edge,The Silver Marches,halflings,0
560,Winter's Edge,The Silver Marches,gnomes,302
560,Winter's Edge,The Silver Marches,half-orcs,0
560,Winter's Edge,The Silver Marches,misc.,0
561,Yartar,The Sword Coast,humans,329
561,Yartar,The Sword Coast,misc.,19
562,Mintarn,The Sword Coast,humans,3331
562,Mintarn,The Sword Coast,dwarves,1567
562,Mintarn,The Sword Coast,merfolk,0
563,Orlumbor,Orlumbor,humans,1408
563,Orlumbor,Orlumbor,misc.,81
564,Farr Windward,Orlumbor,humans,755
564,Farr Windward,Orlumbor,misc.,3
565,Caer Callidyrr,Moonshae,humans,22517
565,Caer Callidyrr,Moonshae,halflings,0
565,Caer Callidyrr,Moonshae,elves,0
565,Caer Callidyrr,Moonshae,dwarves,0
565,Caer Callidyrr,Moonshae,half-elves,0
565,Caer Callidyrr,Moonshae,misc.,0
566,Aithelar,Moonshae,humans,13140
566,Aithelar,Moonshae,halflings,0
566,Aithelar,Moonshae,elves,0
566,Aithelar,Moonshae,dwarves,0
566,Aithelar,Moonshae,half-elves,0
566,Aithelar,Moonshae,misc.,0
567,Blackstone,Moonshae,humans,810
567,Blackstone,Moonshae,halflings,0
567,Blackstone,Moonshae,elves,0
567,Blackstone,Moonshae,dwarves,0
567,Blackstone,Moonshae,half-elves,0
567,Blackstone,Moonshae,misc.,0
568,Blythe,Moonshae,humans,666
568,Blythe,Moonshae,halflings,0
568,Blythe,Moonshae,elves,0
568,Blythe,Moonshae,dwarves,0
568,Blythe,Moonshae,half-elves,0
568,Blythe,Moonshae,misc.,0
569,Borth,Moonshae,humans,16630
569,Borth,Moonshae,halflings,0
569,Borth,Moonshae,elves,0
569,Borth,Moonshae,dwarves,0
569,Borth,Moonshae,half-elves,0
569,Borth,Moonshae,misc.,0
570,Bounty,Moonshae,humans,591
570,Bounty,Moonshae,halflings,0
570,Bounty,Moonshae,elves,0
570,Bounty,Moonshae,dwarves,0
570,Bounty,Moonshae,half-elves,0
570,Bounty,Moonshae,misc.,0
571,Brannoch,Moonshae,humans,901
571,Brannoch,Moonshae,halflings,5
571,Brannoch,Moonshae,elves,0
571,Brannoch,Moonshae,dwarves,0
571,Brannoch,Moonshae,half-elves,0
571,Brannoch,Moonshae,misc.,0
572,Bray,Moonshae,humans,423
572,Bray,Moonshae,halflings,0
572,Bray,Moonshae,elves,0
572,Bray,Moonshae,dwarves,0
572,Bray,Moonshae,half-elves,0
572,Bray,Moonshae,misc.,0
573,Cambro,Moonshae,humans,17348
573,Cambro,Moonshae,halflings,0
573,Cambro,Moonshae,elves,0
573,Cambro,Moonshae,dwarves,0
573,Cambro,Moonshae,half-elves,0
573,Cambro,Moonshae,misc.,0
574,Caer Corwell,Moonshae,humans,136
574,Caer Corwell,Moonshae,halflings,0
574,Caer Corwell,Moonshae,elves,0
574,Caer Corwell,Moonshae,dwarves,0
574,Caer Corwell,Moonshae,half-elves,0
574,Caer Corwell,Moonshae,misc.,7
575,Caer Moray,Moonshae,humans,16485
575,Caer Moray,Moonshae,halflings,0
575,Caer Moray,Moonshae,elves,0
575,Caer Moray,Moonshae,dwarves,0
575,Caer Moray,Moonshae,half-elves,0
575,Caer Moray,Moonshae,misc.,0
576,Caer Westphal,Moonshae,humans,17
576,Caer Westphal,Moonshae,halflings,9
576,Caer Westphal,Moonshae,elves,0
576,Caer Westphal,Moonshae,dwarves,100
576,Caer Westphal,Moonshae,half-elves,0
576,Caer Westphal,Moonshae,misc.,0
577,Caervu,Moonshae,humans,7706
577,Caervu,Moonshae,halflings,0
577,Caervu,Moonshae,elves,0
577,Caervu,Moonshae,dwarves,0
577,Caervu,Moonshae,half-elves,0
577,Caervu,Moonshae,misc.,0
578,Cobh,Moonshae,humans,6860
578,Cobh,Moonshae,halflings,0
578,Cobh,Moonshae,elves,0
578,Cobh,Moonshae,dwarves,0
578,Cobh,Moonshae,half-elves,0
578,Cobh,Moonshae,misc.,0
579,Codfin,Moonshae,humans,14098
579,Codfin,Moonshae,halflings,56
579,Codfin,Moonshae,elves,0
579,Codfin,Moonshae,dwarves,0
579,Codfin,Moonshae,half-elves,0
579,Codfin,Moonshae,misc.,0
580,Codscove,Moonshae,humans,7445
580,Codscove,Moonshae,halflings,0
580,Codscove,Moonshae,elves,0
580,Codscove,Moonshae,dwarves,0
580,Codscove,Moonshae,half-elves,0
580,Codscove,Moonshae,misc.,0
581,Doncastle,Moonshae,humans,100
581,Doncastle,Moonshae,halflings,0
581,Doncastle,Moonshae,elves,0
581,Doncastle,Moonshae,dwarves,0
581,Doncastle,Moonshae,half-elves,0
581,Doncastle,Moonshae,misc.,0
582,Dorset,Moonshae,humans,13107
582,Dorset,Moonshae,halflings,0
582,Dorset,Moonshae,elves,0
582,Dorset,Moonshae,dwarves,0
582,Dorset,Moonshae,half-elves,0
582,Dorset,Moonshae,misc.,0
583,Dultann,Moonshae,humans,7118
583,Dultann,Moonshae,halflings,0
583,Dultann,Moonshae,elves,0
583,Dultann,Moonshae,dwarves,0
583,Dultann,Moonshae,half-elves,478
583,Dultann,Moonshae,misc.,0
584,Dynnatt,Moonshae,humans,133
584,Dynnatt,Moonshae,halflings,0
584,Dynnatt,Moonshae,elves,0
584,Dynnatt,Moonshae,dwarves,0
584,Dynnatt,Moonshae,half-elves,0
584,Dynnatt,Moonshae,misc.,0
585,Dynnegall,Moonshae,humans,369
585,Dynnegall,Moonshae,halflings,0
585,Dynnegall,Moonshae,elves,0
585,Dynnegall,Moonshae,dwarves,0
585,Dynnegall,Moonshae,half-elves,0
585,Dynnegall,Moonshae,misc.,0
586,Elyssyrr,Moonshae,humans,4350
586,Elyssyrr,Moonshae,halflings,0
586,Elyssyrr,Moonshae,elves,181
586,Elyssyrr,Moonshae,dwarves,0
586,Elyssyrr,Moonshae,half-elves,0
586,Elyssyrr,Moonshae,misc.,0
587,Farview,Moonshae,humans,764
587,Farview,Moonshae,halflings,0
587,Farview,Moonshae,elves,0
587,Farview,Moonshae,dwarves,0
587,Farview,Moonshae,half-elves,0
587,Farview,Moonshae,misc.,0
588,Fenton,Moonshae,humans,757
588,Fenton,Moonshae,halflings,0
588,Fenton,Moonshae,elves,0
588,Fenton,Moonshae,dwarves,0
588,Fenton,Moonshae,half-elves,0
588,Fenton,Moonshae,misc.,0
589,Grady,Moonshae,humans,62
589,Grady,Moonshae,halflings,0
589,Grady,Moonshae,elves,0
589,Grady,Moonshae,dwarves,0
589,Grady,Moonshae,half-elves,0
589,Grady,Moonshae,misc.,0
590,Graystone,Moonshae,humans,1025
590,Graystone,Moonshae,halflings,0
590,Graystone,Moonshae,elves,2
590,Graystone,Moonshae,dwarves,4
590,Graystone,Moonshae,half-elves,0
590,Graystone,Moonshae,misc.,0
591,Grimstad,Moonshae,humans,103
591,Grimstad,Moonshae,halflings,0
591,Grimstad,Moonshae,elves,0
591,Grimstad,Moonshae,dwarves,0
591,Grimstad,Moonshae,half-elves,0
591,Grimstad,Moonshae,misc.,0
592,Harloch,Moonshae,humans,460
592,Harloch,Moonshae,halflings,0
592,Harloch,Moonshae,elves,0
592,Harloch,Moonshae,dwarves,0
592,Harloch,Moonshae,half-elves,0
592,Harloch,Moonshae,misc.,0
593,Hickorydale,Moonshae,humans,801
593,Hickorydale,Moonshae,halflings,0
593,Hickorydale,Moonshae,elves,0
593,Hickorydale,Moonshae,dwarves,0
593,Hickorydale,Moonshae,half-elves,0
593,Hickorydale,Moonshae,misc.,0
594,Horsa,Moonshae,humans,176
594,Horsa,Moonshae,halflings,0
594,Horsa,Moonshae,elves,0
594,Horsa,Moonshae,dwarves,4
594,Horsa,Moonshae,half-elves,0
594,Horsa,Moonshae,misc.,0
595,Horst,Moonshae,humans,532
595,Horst,Moonshae,halflings,0
595,Horst,Moonshae,elves,0
595,Horst,Moonshae,dwarves,0
595,Horst,Moonshae,half-elves,0
595,Horst,Moonshae,misc.,0
596,Highhome,Moonshae,humans,4004
596,Highhome,Moonshae,halflings,4974
596,Highhome,Moonshae,elves,0
596,Highhome,Moonshae,dwarves,0
596,Highhome,Moonshae,half-elves,0
596,Highhome,Moonshae,misc.,0
597,Highrock,Moonshae,humans,12862
597,Highrock,Moonshae,halflings,0
597,Highrock,Moonshae,elves,0
597,Highrock,Moonshae,dwarves,0
597,Highrock,Moonshae,half-elves,0
597,Highrock,Moonshae,misc.,0
598,Holyhead,Moonshae,humans,136
598,Holyhead,Moonshae,halflings,0
598,Holyhead,Moonshae,elves,0
598,Holyhead,Moonshae,dwarves,0
598,Holyhead,Moonshae,half-elves,0
598,Holyhead,Moonshae,misc.,0
599,Horstall,Moonshae,humans,1844
599,Horstall,Moonshae,halflings,0
599,Horstall,Moonshae,elves,0
599,Horstall,Moonshae,dwarves,1214
599,Horstall,Moonshae,half-elves,0
599,Horstall,Moonshae,misc.,0
600,Hyoclaatl,Moonshae,humans,135
600,Hyoclaatl,Moonshae,halflings,32
600,Hyoclaatl,Moonshae,elves,0
600,Hyoclaatl,Moonshae,dwarves,0
600,Hyoclaatl,Moonshae,half-elves,0
600,Hyoclaatl,Moonshae,misc.,0
601,Kingsbay,Moonshae,humans,91
601,Kingsbay,Moonshae,halflings,0
601,Kingsbay,Moonshae,elves,59
601,Kingsbay,Moonshae,dwarves,0
601,Kingsbay,Moonshae,half-elves,0
601,Kingsbay,Moonshae,misc.,0
602,Koart,Moonshae,humans,246
602,Koart,Moonshae,halflings,0
602,Koart,Moonshae,elves,4
602,Koart,Moonshae,dwarves,0
602,Koart,Moonshae,half-elves,0
602,Koart,Moonshae,misc.,0
603,Kork,Moonshae,humans,101
603,Kork,Moonshae,halflings,1
603,Kork,Moonshae,elves,0
603,Kork,Moonshae,dwarves,0
603,Kork,Moonshae,half-elves,0
603,Kork,Moonshae,misc.,0
604,Kythyss,Moonshae,humans,407
604,Kythyss,Moonshae,halflings,0
604,Kythyss,Moonshae,elves,0
604,Kythyss,Moonshae,dwarves,289
604,Kythyss,Moonshae,half-elves,0
604,Kythyss,Moonshae,misc.,0
605,Lehigh,Moonshae,humans,148
605,Lehigh,Moonshae,halflings,0
605,Lehigh,Moonshae,elves,0
605,Lehigh,Moonshae,dwarves,0
605,Lehigh,Moonshae,half-elves,0
605,Lehigh,Moonshae,misc.,0
606,Llandrain,Moonshae,humans,15308
606,Llandrain,Moonshae,halflings,0
606,Llandrain,Moonshae,elves,0
606,Llandrain,Moonshae,dwarves,0
606,Llandrain,Moonshae,half-elves,0
606,Llandrain,Moonshae,misc.,0
607,Llewellyn,Moonshae,humans,964
607,Llewellyn,Moonshae,halflings,21
607,Llewellyn,Moonshae,elves,0
607,Llewellyn,Moonshae,dwarves,0
607,Llewellyn,Moonshae,half-elves,0
607,Llewellyn,Moonshae,misc.,0
608,Lowhill,Moonshae,humans,1504
608,Lowhill,Moonshae,halflings,0
608,Lowhill,Moonshae,elves,0
608,Lowhill,Moonshae,dwarves,1
608,Lowhill,Moonshae,half-elves,0
608,Lowhill,Moonshae,misc.,0
609,MacSheehan,Moonshae,humans,707
609,MacSheehan,Moonshae,halflings,0
609,MacSheehan,Moonshae,elves,0
609,MacSheehan,Moonshae,dwarves,0
609,MacSheehan,Moonshae,half-elves,0
609,MacSheehan,Moonshae,misc.,0
610,Manger,Moonshae,humans,3127
610,Manger,Moonshae,halflings,1110
610,Manger,Moonshae,elves,0
610,Manger,Moonshae,dwarves,0
610,Manger,Moonshae,half-elves,0
610,Manger,Moonshae,misc.,0
611,Myrrdale,Moonshae,humans,28
611,Myrrdale,Moonshae,halflings,1
611,Myrrdale,Moonshae,elves,0
611,Myrrdale,Moonshae,dwarves,0
611,Myrrdale,Moonshae,half-elves,0
611,Myrrdale,Moonshae,misc.,904
612,Ogden,Moonshae,humans,319
612,Ogden,Moonshae,halflings,0
612,Ogden,Moonshae,elves,0
612,Ogden,Moonshae,dwarves,0
612,Ogden,Moonshae,half-elves,0
612,Ogden,Moonshae,misc.,0
613,O’Malley,Moonshae,humans,49
613,O’Malley,Moonshae,halflings,8
613,O’Malley,Moonshae,elves,92
613,O’Malley,Moonshae,dwarves,0
613,O’Malley,Moonshae,half-elves,0
613,O’Malley,Moonshae,misc.,0
614,Pembroke,Moonshae,humans,1201
614,Pembroke,Moonshae,halflings,0
614,Pembroke,Moonshae,elves,0
614,Pembroke,Moonshae,dwarves,0
614,Pembroke,Moonshae,half-elves,0
614,Pembroke,Moonshae,misc.,103
615,Pengram,Moonshae,humans,928
615,Pengram,Moonshae,halflings,0
615,Pengram,Moonshae,elves,9
615,Pengram,Moonshae,dwarves,0
615,Pengram,Moonshae,half-elves,0
615,Pengram,Moonshae,misc.,26
616,Pontswain,Moonshae,humans,418
616,Pontswain,Moonshae,halflings,0
616,Pontswain,Moonshae,elves,0
616,Pontswain,Moonshae,dwarves,0
616,Pontswain,Moonshae,half-elves,0
616,Pontswain,Moonshae,misc.,0
617,Regents Field,Moonshae,humans,6411
617,Regents Field,Moonshae,halflings,91
617,Regents Field,Moonshae,elves,0
617,Regents Field,Moonshae,dwarves,1823
617,Regents Field,Moonshae,half-elves,0
617,Regents Field,Moonshae,misc.,0
618,Storaad,Moonshae,humans,119
618,Storaad,Moonshae,halflings,123
618,Storaad,Moonshae,elves,0
618,Storaad,Moonshae,dwarves,0
618,Storaad,Moonshae,half-elves,0
618,Storaad,Moonshae,misc.,0
619,Tetauctaa,Moonshae,humans,1502
619,Tetauctaa,Moonshae,halflings,0
619,Tetauctaa,Moonshae,elves,0
619,Tetauctaa,Moonshae,dwarves,0
619,Tetauctaa,Moonshae,half-elves,0
619,Tetauctaa,Moonshae,misc.,0
620,Thorndyke,Moonshae,humans,119
620,Thorndyke,Moonshae,halflings,0
620,Thorndyke,Moonshae,elves,0
620,Thorndyke,Moonshae,dwarves,0
620,Thorndyke,Moonshae,half-elves,31
620,Thorndyke,Moonshae,misc.,0
621,White Rock,Moonshae,humans,749
621,White Rock,Moonshae,halflings,0
621,White Rock,Moonshae,elves,0
621,White Rock,Moonshae,dwarves,0
621,White Rock,Moonshae,half-elves,0
621,White Rock,Moonshae,misc.,0
622,Wyngate,Moonshae,humans,579
622,Wyngate,Moonshae,halflings,389
622,Wyngate,Moonshae,elves,0
622,Wyngate,Moonshae,dwarves,0
622,Wyngate,Moonshae,half-elves,0
622,Wyngate,Moonshae,misc.,0
623,Skuld,Mulhorand,humans,191699
623,Skuld,Mulhorand,misc.,1545
624,Aina,Mulhorand,humans,1000
624,Aina,Mulhorand,misc.,0
625,Delgora,Mulhorand,humans,4000
625,Delgora,Mulhorand,misc.,0
626,Gheldaneth,Mulhorand,humans,170413
626,Gheldaneth,Mulhorand,misc.,0
627,Jhalhoran,Mulhorand,humans,1000
627,Jhalhoran,Mulhorand,misc.,0
628,Klondor,Mulhorand,humans,1400
628,Klondor,Mulhorand,misc.,0
629,Maerlar,Mulhorand,humans,5000
629,Maerlar,Mulhorand,misc.,0
630,Mishtan,Mulhorand,humans,6268
630,Mishtan,Mulhorand,misc.,0
631,Neldorild,Mulhorand,humans,40934
631,Neldorild,Mulhorand,misc.,0
632,Rauthil,Mulhorand,humans,3000
632,Rauthil,Mulhorand,misc.,0
633,Sampranasz,Mulhorand,humans,2738
633,Sampranasz,Mulhorand,misc.,0
634,Sultim,Mulhorand,humans,270
634,Sultim,Mulhorand,misc.,0
635,Surbroar,Mulhorand,humans,280
635,Surbroar,Mulhorand,misc.,0
636,Ulzel,Mulhorand,humans,260
636,Ulzel,Mulhorand,misc.,0
637,Bildoobaris,Narfell,humans,14001
637,Bildoobaris,Narfell,misc.,15412
638,Antlerbones,Narfell,humans,241
638,Antlerbones,Narfell,misc.,452
639,Hoarbridge,Narfell,humans,349
639,Hoarbridge,Narfell,misc.,0
640,Jiyyd,Narfell,humans,461
640,Jiyyd,Narfell,misc.,0
641,Nar-Sek Qu’encesta,Narfell,humans,1011
641,Nar-Sek Qu’encesta,Narfell,misc.,0
642,Nar-Sek Qu’istrade,Narfell,humans,82
642,Nar-Sek Qu’istrade,Narfell,misc.,0
643,Nar-Sek Qu’tel,Narfell,humans,413
643,Nar-Sek Qu’tel,Narfell,misc.,0
644,N’Jast,Narfell,humans,71
644,N’Jast,Narfell,misc.,0
645,Peltarch,Narfell,humans,313
645,Peltarch,Narfell,misc.,0
646,Selmast,Narfell,humans,392
646,Selmast,Narfell,misc.,0
647,Snowcap,Narfell,humans,495
647,Snowcap,Narfell,misc.,0
648,Luskan,The Sword Coast,humans,14735
648,Luskan,The Sword Coast,halflings,0
648,Luskan,The Sword Coast,elves,0
648,Luskan,The Sword Coast,dwarves,0
648,Luskan,The Sword Coast,half-elves,0
648,Luskan,The Sword Coast,misc.,1264
