row_id,settlement,region_kingdom,social_class,share
344,Riatavin,Tethyr,Wretched,1140.0
345,Rock Orchard,Tethyr,Aristocratic,2.0
345,Rock Orchard,Tethyr,Wealthy,130.0
345,Rock Orchard,Tethyr,Comfortable,601.0
345,Rock Orchard,Tethyr,Modest,1719.0
345,Rock Orchard,Tethyr,Poor,2340.0
345,Rock Orchard,Tethyr,Squalid,1844.0
345,Rock Orchard,Tethyr,Wretched,492.0
346,Ruba,Tethyr,Aristocratic,0.0
346,Ruba,Tethyr,Wealthy,0.0
346,Ruba,Tethyr,Comfortable,5.0
346,Ruba,Tethyr,Modest,14.0
346,Ruba,Tethyr,Poor,39.0
346,Ruba,Tethyr,Squalid,32.0
346,Ruba,Tethyr,Wretched,1.0
347,Saharkhan,Tethyr,Aristocratic,3.0
347,Saharkhan,Tethyr,Wealthy,89.0
347,Saharkhan,Tethyr,Comfortable,574.0
347,Saharkhan,Tethyr,Modest,1889.0
347,Saharkhan,Tethyr,Poor,2706.0
347,Saharkhan,Tethyr,Squalid,2005.0
347,Saharkhan,Tethyr,Wretched,280.0
348,Saradush,Tethyr,Aristocratic,110.0
348,Saradush,Tethyr,Wealthy,463.0
348,Saradush,Tethyr,Comfortable,3595.0
348,Saradush,Tethyr,Modest,6007.0
348,Saradush,Tethyr,Poor,11730.0
348,Saradush,Tethyr,Squalid,11989.0
348,Saradush,Tethyr,Wretched,3600.0
349,Shelshyr House,Tethyr,Aristocratic,2.0
349,Shelshyr House,Tethyr,Wealthy,81.0
349,Shelshyr House,Tethyr,Comfortable,562.0
349,Shelshyr House,Tethyr,Modest,1546.0
349,Shelshyr House,Tethyr,Poor,2311.0
349,Shelshyr House,Tethyr,Squalid,1808.0
349,Shelshyr House,Tethyr,Wretched,422.0
350,Sulduskoonar,Tethyr,Aristocratic,0.0
350,Sulduskoonar,Tethyr,Wealthy,117.0
350,Sulduskoonar,Tethyr,Comfortable,627.0
350,Sulduskoonar,Tethyr,Modest,1585.0
350,Sulduskoonar,Tethyr,Poor,2849.0
350,Sulduskoonar,Tethyr,Squalid,2272.0
350,Sulduskoonar,Tethyr,Wretched,638.0
351,Survale Ford,Tethyr,Aristocratic,0.0
351,Survale Ford,Tethyr,Wealthy,3.0
351,Survale Ford,Tethyr,Comfortable,21.0
351,Survale Ford,Tethyr,Modest,73.0
351,Survale Ford,Tethyr,Poor,142.0
351,Survale Ford,Tethyr,Squalid,116.0
351,Survale Ford,Tethyr,Wretched,8.0
352,Tannitton,Tethyr,Aristocratic,0.0
352,Tannitton,Tethyr,Wealthy,0.0
352,Tannitton,Tethyr,Comfortable,4.0
352,Tannitton,Tethyr,Modest,1.0
352,Tannitton,Tethyr,Poor,28.0
352,Tannitton,Tethyr,Squalid,21.0
352,Tannitton,Tethyr,Wretched,0.0
353,Toaketh,Tethyr,Aristocratic,2.0
353,Toaketh,Tethyr,Wealthy,143.0
353,Toaketh,Tethyr,Comfortable,466.0
353,Toaketh,Tethyr,Modest,1735.0
353,Toaketh,Tethyr,Poor,2650.0
353,Toaketh,Tethyr,Squalid,1875.0
353,Toaketh,Tethyr,Wretched,369.0
354,Toralth,Tethyr,Aristocratic,0.0
354,Toralth,Tethyr,Wealthy,102.0
354,Toralth,Tethyr,Comfortable,334.0
354,Toralth,Tethyr,Modest,640.0
354,Toralth,Tethyr,Poor,1717.0
354,Toralth,Tethyr,Squalid,1412.0
354,Toralth,Tethyr,Wretched,348.0
355,Trailstone,Tethyr,Aristocratic,0.0
355,Trailstone,Tethyr,Wealthy,3.0
355,Trailstone,Tethyr,Comfortable,21.0
355,Trailstone,Tethyr,Modest,31.0
355,Trailstone,Tethyr,Poor,131.0
355,Trailstone,Tethyr,Squalid,112.0
355,Trailstone,Tethyr,Wretched,4.0
356,Tulmene,Tethyr,Aristocratic,0.0
356,Tulmene,Tethyr,Wealthy,55.0
356,Tulmene,Tethyr,Comfortable,260.0
356,Tulmene,Tethyr,Modest,591.0
356,Tulmene,Tethyr,Poor,1216.0
356,Tulmene,Tethyr,Squalid,822.0
356,Tulmene,Tethyr,Wretched,150.0
357,Tweyar,Tethyr,Aristocratic,2.0
357,Tweyar,Tethyr,Wealthy,157.0
357,Tweyar,Tethyr,Comfortable,527.0
357,Tweyar,Tethyr,Modest,816.0
357,Tweyar,Tethyr,Poor,2518.0
357,Tweyar,Tethyr,Squalid,2344.0
357,Tweyar,Tethyr,Wretched,586.0
358,Upparkol,Tethyr,Aristocratic,0.0
358,Upparkol,Tethyr,Wealthy,22.0
358,Upparkol,Tethyr,Comfortable,115.0
358,Upparkol,Tethyr,Modest,203.0
358,Upparkol,Tethyr,Poor,496.0
358,Upparkol,Tethyr,Squalid,381.0
358,Upparkol,Tethyr,Wretched,94.0
359,Valtreth,Tethyr,Aristocratic,0.0
359,Valtreth,Tethyr,Wealthy,1.0
359,Valtreth,Tethyr,Comfortable,50.0
359,Valtreth,Tethyr,Modest,93.0
359,Valtreth,Tethyr,Poor,241.0
359,Valtreth,Tethyr,Squalid,118.0
359,Valtreth,Tethyr,Wretched,11.0
360,Velen,Tethyr,Aristocratic,14.0
360,Velen,Tethyr,Wealthy,347.0
360,Velen,Tethyr,Comfortable,1296.0
360,Velen,Tethyr,Modest,1712.0
360,Velen,Tethyr,Poor,4424.0
360,Velen,Tethyr,Squalid,3436.0
360,Velen,Tethyr,Wretched,1189.0
361,Vineshade,Tethyr,Aristocratic,0.0
361,Vineshade,Tethyr,Wealthy,57.0
361,Vineshade,Tethyr,Comfortable,204.0
361,Vineshade,Tethyr,Modest,701.0
361,Vineshade,Tethyr,Poor,1085.0
361,Vineshade,Tethyr,Squalid,927.0
361,Vineshade,Tethyr,Wretched,164.0
362,Viperstongue,Tethyr,Aristocratic,0.0
362,Viperstongue,Tethyr,Wealthy,2.0
362,Viperstongue,Tethyr,Comfortable,51.0
362,Viperstongue,Tethyr,Modest,132.0
362,Viperstongue,Tethyr,Poor,261.0
362,Viperstongue,Tethyr,Squalid,226.0
362,Viperstongue,Tethyr,Wretched,13.0
363,Zazesspur,Tethyr,Aristocratic,676.0
363,Zazesspur,Tethyr,Wealthy,2345.0
363,Zazesspur,Tethyr,Comfortable,15782.0
363,Zazesspur,Tethyr,Modest,22501.0
363,Zazesspur,Tethyr,Poor,36095.0
363,Zazesspur,Tethyr,Squalid,45221.0
363,Zazesspur,Tethyr,Wretched,11390.0
364,Eltabbar,Thay,Aristocratic,48.0
364,Eltabbar,Thay,Wealthy,225.0
364,Eltabbar,Thay,Comfortable,1089.0
364,Eltabbar,Thay,Modest,1522.0
364,Eltabbar,Thay,Poor,3869.0
364,Eltabbar,Thay,Squalid,2614.0
364,Eltabbar,Thay,Wretched,648.0
365,Amruthar,Thay,Aristocratic,111.0
365,Amruthar,Thay,Wealthy,979.0
365,Amruthar,Thay,Comfortable,4283.0
365,Amruthar,Thay,Modest,6710.0
365,Amruthar,Thay,Poor,11964.0
365,Amruthar,Thay,Squalid,13615.0
365,Amruthar,Thay,Wretched,2450.0
366,Anhaurz,Thay,Aristocratic,45.0
366,Anhaurz,Thay,Wealthy,292.0
366,Anhaurz,Thay,Comfortable,2774.0
366,Anhaurz,Thay,Modest,3725.0
366,Anhaurz,Thay,Poor,7532.0
366,Anhaurz,Thay,Squalid,8416.0
366,Anhaurz,Thay,Wretched,1556.0
367,Ankhur,Thay,Aristocratic,0.0
367,Ankhur,Thay,Wealthy,29.0
367,Ankhur,Thay,Comfortable,172.0
367,Ankhur,Thay,Modest,515.0
367,Ankhur,Thay,Poor,710.0
367,Ankhur,Thay,Squalid,552.0
367,Ankhur,Thay,Wretched,114.0
368,Belizir,Thay,Aristocratic,1.0
368,Belizir,Thay,Wealthy,130.0
368,Belizir,Thay,Comfortable,456.0
368,Belizir,Thay,Modest,1209.0
368,Belizir,Thay,Poor,2365.0
368,Belizir,Thay,Squalid,1719.0
368,Belizir,Thay,Wretched,430.0
369,Bezantur,Thay,Aristocratic,18.0
369,Bezantur,Thay,Wealthy,231.0
369,Bezantur,Thay,Comfortable,965.0
369,Bezantur,Thay,Modest,2105.0
369,Bezantur,Thay,Poor,4490.0
369,Bezantur,Thay,Squalid,4348.0
369,Bezantur,Thay,Wretched,1131.0
370,Delabbar,Thay,Aristocratic,90.0
370,Delabbar,Thay,Wealthy,305.0
370,Delabbar,Thay,Comfortable,1652.0
370,Delabbar,Thay,Modest,4133.0
370,Delabbar,Thay,Poor,7977.0
370,Delabbar,Thay,Squalid,5112.0
370,Delabbar,Thay,Wretched,2046.0
371,Denzar,Thay,Aristocratic,0.0
371,Denzar,Thay,Wealthy,36.0
371,Denzar,Thay,Comfortable,235.0
371,Denzar,Thay,Modest,696.0
371,Denzar,Thay,Poor,1082.0
371,Denzar,Thay,Squalid,775.0
371,Denzar,Thay,Wretched,158.0
372,Escalant,Thay,Aristocratic,12.0
372,Escalant,Thay,Wealthy,351.0
372,Escalant,Thay,Comfortable,2699.0
372,Escalant,Thay,Modest,3328.0
372,Escalant,Thay,Poor,9621.0
372,Escalant,Thay,Squalid,11299.0
372,Escalant,Thay,Wretched,2058.0
373,Ezreket,Thay,Aristocratic,4.0
373,Ezreket,Thay,Wealthy,155.0
373,Ezreket,Thay,Comfortable,688.0
373,Ezreket,Thay,Modest,2071.0
373,Ezreket,Thay,Poor,2816.0
373,Ezreket,Thay,Squalid,2125.0
373,Ezreket,Thay,Wretched,480.0
374,Hurkh,Thay,Aristocratic,0.0
374,Hurkh,Thay,Wealthy,1.0
374,Hurkh,Thay,Comfortable,10.0
374,Hurkh,Thay,Modest,43.0
374,Hurkh,Thay,Poor,67.0
374,Hurkh,Thay,Squalid,43.0
374,Hurkh,Thay,Wretched,2.0
375,Keluthar,Thay,Aristocratic,0.0
375,Keluthar,Thay,Wealthy,1.0
375,Keluthar,Thay,Comfortable,21.0
375,Keluthar,Thay,Modest,49.0
375,Keluthar,Thay,Poor,128.0
375,Keluthar,Thay,Squalid,96.0
375,Keluthar,Thay,Wretched,5.0
376,Mophur,Thay,Aristocratic,16.0
376,Mophur,Thay,Wealthy,584.0
376,Mophur,Thay,Comfortable,2637.0
376,Mophur,Thay,Modest,3949.0
376,Mophur,Thay,Poor,7449.0
376,Mophur,Thay,Squalid,9058.0
376,Mophur,Thay,Wretched,1754.0
377,Murbant,Thay,Aristocratic,2.0
377,Murbant,Thay,Wealthy,96.0
377,Murbant,Thay,Comfortable,339.0
377,Murbant,Thay,Modest,675.0
377,Murbant,Thay,Poor,1641.0
377,Murbant,Thay,Squalid,1257.0
377,Murbant,Thay,Wretched,156.0
378,Nethentir,Thay,Aristocratic,0.0
378,Nethentir,Thay,Wealthy,38.0
378,Nethentir,Thay,Comfortable,149.0
378,Nethentir,Thay,Modest,385.0
378,Nethentir,Thay,Poor,667.0
378,Nethentir,Thay,Squalid,427.0
378,Nethentir,Thay,Wretched,111.0
379,Nethjet,Thay,Aristocratic,0.0
379,Nethjet,Thay,Wealthy,20.0
379,Nethjet,Thay,Comfortable,103.0
379,Nethjet,Thay,Modest,273.0
379,Nethjet,Thay,Poor,452.0
379,Nethjet,Thay,Squalid,313.0
379,Nethjet,Thay,Wretched,83.0
380,Nurethretos,Thay,Aristocratic,0.0
380,Nurethretos,Thay,Wealthy,2.0
380,Nurethretos,Thay,Comfortable,18.0
380,Nurethretos,Thay,Modest,43.0
380,Nurethretos,Thay,Poor,85.0
380,Nurethretos,Thay,Squalid,69.0
380,Nurethretos,Thay,Wretched,5.0
381,Pyrados,Thay,Aristocratic,196.0
381,Pyrados,Thay,Wealthy,524.0
381,Pyrados,Thay,Comfortable,3459.0
381,Pyrados,Thay,Modest,7014.0
381,Pyrados,Thay,Poor,15234.0
381,Pyrados,Thay,Squalid,13837.0
381,Pyrados,Thay,Wretched,3542.0
382,Sefriszar,Thay,Aristocratic,0.0
382,Sefriszar,Thay,Wealthy,0.0
382,Sefriszar,Thay,Comfortable,13.0
382,Sefriszar,Thay,Modest,32.0
382,Sefriszar,Thay,Poor,69.0
382,Sefriszar,Thay,Squalid,34.0
382,Sefriszar,Thay,Wretched,4.0
383,Sekelmur,Thay,Aristocratic,0.0
383,Sekelmur,Thay,Wealthy,0.0
383,Sekelmur,Thay,Comfortable,17.0
383,Sekelmur,Thay,Modest,34.0
383,Sekelmur,Thay,Poor,109.0
383,Sekelmur,Thay,Squalid,70.0
383,Sekelmur,Thay,Wretched,4.0
384,Solzepar,Thay,Aristocratic,0.0
384,Solzepar,Thay,Wealthy,1.0
384,Solzepar,Thay,Comfortable,9.0
384,Solzepar,Thay,Modest,42.0
384,Solzepar,Thay,Poor,69.0
384,Solzepar,Thay,Squalid,47.0
384,Solzepar,Thay,Wretched,3.0
385,Surag,Thay,Aristocratic,61.0
385,Surag,Thay,Wealthy,209.0
385,Surag,Thay,Comfortable,1055.0
385,Surag,Thay,Modest,1628.0
385,Surag,Thay,Poor,3921.0
385,Surag,Thay,Squalid,3433.0
385,Surag,Thay,Wretched,672.0
386,Surthay,Thay,Aristocratic,38.0
386,Surthay,Thay,Wealthy,222.0
386,Surthay,Thay,Comfortable,1321.0
386,Surthay,Thay,Modest,2195.0
386,Surthay,Thay,Poor,5368.0
386,Surthay,Thay,Squalid,4390.0
386,Surthay,Thay,Wretched,1382.0
387,Szul,Thay,Aristocratic,0.0
387,Szul,Thay,Wealthy,21.0
387,Szul,Thay,Comfortable,137.0
387,Szul,Thay,Modest,349.0
387,Szul,Thay,Poor,573.0
387,Szul,Thay,Squalid,431.0
387,Szul,Thay,Wretched,66.0
388,Thasselen,Thay,Aristocratic,4.0
388,Thasselen,Thay,Wealthy,121.0
388,Thasselen,Thay,Comfortable,718.0
388,Thasselen,Thay,Modest,1719.0
388,Thasselen,Thay,Poor,2982.0
388,Thasselen,Thay,Squalid,2010.0
388,Thasselen,Thay,Wretched,493.0
389,Thazrumaros,Thay,Aristocratic,0.0
389,Thazrumaros,Thay,Wealthy,60.0
389,Thazrumaros,Thay,Comfortable,281.0
389,Thazrumaros,Thay,Modest,472.0
389,Thazrumaros,Thay,Poor,1276.0
389,Thazrumaros,Thay,Squalid,824.0
389,Thazrumaros,Thay,Wretched,170.0
390,Tyraturos,Thay,Aristocratic,167.0
390,Tyraturos,Thay,Wealthy,802.0
390,Tyraturos,Thay,Comfortable,4116.0
390,Tyraturos,Thay,Modest,7316.0
390,Tyraturos,Thay,Poor,14872.0
390,Tyraturos,Thay,Squalid,13629.0
390,Tyraturos,Thay,Wretched,3973.0
391,Umratharos,Thay,Aristocratic,0.0
391,Umratharos,Thay,Wealthy,0.0
391,Umratharos,Thay,Comfortable,12.0
391,Umratharos,Thay,Modest,38.0
391,Umratharos,Thay,Poor,78.0
391,Umratharos,Thay,Squalid,60.0
391,Umratharos,Thay,Wretched,2.0
392,Whitebranch,Thay,Aristocratic,0.0
392,Whitebranch,Thay,Wealthy,0.0
392,Whitebranch,Thay,Comfortable,5.0
392,Whitebranch,Thay,Modest,6.0
392,Whitebranch,Thay,Poor,24.0
392,Whitebranch,Thay,Squalid,22.0
392,Whitebranch,Thay,Wretched,0.0
393,Zolum,Thay,Aristocratic,0.0
393,Zolum,Thay,Wealthy,53.0
393,Zolum,Thay,Comfortable,274.0
393,Zolum,Thay,Modest,678.0
393,Zolum,Thay,Poor,1183.0
393,Zolum,Thay,Squalid,677.0
393,Zolum,Thay,Wretched,219.0
394,Culdorn,Thesk,Aristocratic,2.0
394,Culdorn,Thesk,Wealthy,172.0
394,Culdorn,Thesk,Comfortable,584.0
394,Culdorn,Thesk,Modest,1311.0
394,Culdorn,Thesk,Poor,3166.0
394,Culdorn,Thesk,Squalid,2115.0
394,Culdorn,Thesk,Wretched,396.0
395,Ethvale,Thesk,Aristocratic,0.0
395,Ethvale,Thesk,Wealthy,151.0
395,Ethvale,Thesk,Comfortable,618.0
395,Ethvale,Thesk,Modest,1092.0
395,Ethvale,Thesk,Poor,2821.0
395,Ethvale,Thesk,Squalid,1954.0
395,Ethvale,Thesk,Wretched,572.0
396,Fullpoint,Thesk,Aristocratic,0.0
396,Fullpoint,Thesk,Wealthy,3.0
396,Fullpoint,Thesk,Comfortable,43.0
396,Fullpoint,Thesk,Modest,145.0
396,Fullpoint,Thesk,Poor,292.0
396,Fullpoint,Thesk,Squalid,181.0
396,Fullpoint,Thesk,Wretched,13.0
397,Hill Town,Thesk,Aristocratic,0.0
397,Hill Town,Thesk,Wealthy,3.0
397,Hill Town,Thesk,Comfortable,45.0
397,Hill Town,Thesk,Modest,140.0
397,Hill Town,Thesk,Poor,310.0
397,Hill Town,Thesk,Squalid,210.0
397,Hill Town,Thesk,Wretched,13.0
398,Inkar,Thesk,Aristocratic,0.0
398,Inkar,Thesk,Wealthy,5.0
398,Inkar,Thesk,Comfortable,45.0
398,Inkar,Thesk,Modest,112.0
398,Inkar,Thesk,Poor,270.0
398,Inkar,Thesk,Squalid,191.0
398,Inkar,Thesk,Wretched,16.0
399,Milvarune,Thesk,Aristocratic,0.0
399,Milvarune,Thesk,Wealthy,92.0
399,Milvarune,Thesk,Comfortable,436.0
399,Milvarune,Thesk,Modest,1014.0
399,Milvarune,Thesk,Poor,1955.0
399,Milvarune,Thesk,Squalid,1635.0
399,Milvarune,Thesk,Wretched,413.0
400,Nyth,Thesk,Aristocratic,17.0
400,Nyth,Thesk,Wealthy,133.0
400,Nyth,Thesk,Comfortable,1291.0
400,Nyth,Thesk,Modest,1653.0
400,Nyth,Thesk,Poor,3829.0
400,Nyth,Thesk,Squalid,4459.0
400,Nyth,Thesk,Wretched,765.0
401,Phent,Thesk,Aristocratic,3.0
401,Phent,Thesk,Wealthy,86.0
401,Phent,Thesk,Comfortable,540.0
401,Phent,Thesk,Modest,917.0
401,Phent,Thesk,Poor,2795.0
401,Phent,Thesk,Squalid,2193.0
401,Phent,Thesk,Wretched,624.0
402,Phsant,Thesk,Aristocratic,0.0
402,Phsant,Thesk,Wealthy,1.0
402,Phsant,Thesk,Comfortable,9.0
402,Phsant,Thesk,Modest,14.0
402,Phsant,Thesk,Poor,67.0
402,Phsant,Thesk,Squalid,38.0
402,Phsant,Thesk,Wretched,2.0
403,Tammar,Thesk,Aristocratic,0.0
403,Tammar,Thesk,Wealthy,70.0
403,Tammar,Thesk,Comfortable,279.0
403,Tammar,Thesk,Modest,846.0
403,Tammar,Thesk,Poor,1077.0
403,Tammar,Thesk,Squalid,976.0
403,Tammar,Thesk,Wretched,165.0
404,Thassalra,Thesk,Aristocratic,4.0
404,Thassalra,Thesk,Wealthy,116.0
404,Thassalra,Thesk,Comfortable,647.0
404,Thassalra,Thesk,Modest,953.0
404,Thassalra,Thesk,Poor,3171.0
404,Thassalra,Thesk,Squalid,2159.0
404,Thassalra,Thesk,Wretched,440.0
405,Two-Stars,Thesk,Aristocratic,0.0
405,Two-Stars,Thesk,Wealthy,94.0
405,Two-Stars,Thesk,Comfortable,361.0
405,Two-Stars,Thesk,Modest,597.0
405,Two-Stars,Thesk,Poor,1655.0
405,Two-Stars,Thesk,Squalid,1368.0
405,Two-Stars,Thesk,Wretched,362.0
406,Tezir-on-the-Marsh,Thesk,Aristocratic,1.0
406,Tezir-on-the-Marsh,Thesk,Wealthy,152.0
406,Tezir-on-the-Marsh,Thesk,Comfortable,633.0
406,Tezir-on-the-Marsh,Thesk,Modest,1210.0
406,Tezir-on-the-Marsh,Thesk,Poor,2634.0
406,Tezir-on-the-Marsh,Thesk,Squalid,2192.0
406,Tezir-on-the-Marsh,Thesk,Wretched,365.0
407,Alaghôn,Turmish,Aristocratic,14.0
407,Alaghôn,Turmish,Wealthy,1085.0
407,Alaghôn,Turmish,Comfortable,3413.0
407,Alaghôn,Turmish,Modest,5580.0
407,Alaghôn,Turmish,Poor,11737.0
407,Alaghôn,Turmish,Squalid,11211.0
407,Alaghôn,Turmish,Wretched,3109.0
408,Ayakar,Turmish,Aristocratic,0.0
408,Ayakar,Turmish,Wealthy,69.0
408,Ayakar,Turmish,Comfortable,352.0
408,Ayakar,Turmish,Modest,1002.0
408,Ayakar,Turmish,Poor,1534.0
408,Ayakar,Turmish,Squalid,920.0
408,Ayakar,Turmish,Wretched,256.0
409,Banathar,Turmish,Aristocratic,0.0
409,Banathar,Turmish,Wealthy,3.0
409,Banathar,Turmish,Comfortable,31.0
409,Banathar,Turmish,Modest,73.0
409,Banathar,Turmish,Poor,143.0
409,Banathar,Turmish,Squalid,110.0
409,Banathar,Turmish,Wretched,6.0
410,Bistal’s Bottom,Turmish,Aristocratic,2.0
410,Bistal’s Bottom,Turmish,Wealthy,108.0
410,Bistal’s Bottom,Turmish,Comfortable,400.0
410,Bistal’s Bottom,Turmish,Modest,666.0
410,Bistal’s Bottom,Turmish,Poor,2044.0
410,Bistal’s Bottom,Turmish,Squalid,1726.0
410,Bistal’s Bottom,Turmish,Wretched,266.0
411,Centaur Bridge,Turmish,Aristocratic,0.0
411,Centaur Bridge,Turmish,Wealthy,4.0
411,Centaur Bridge,Turmish,Comfortable,21.0
411,Centaur Bridge,Turmish,Modest,73.0
411,Centaur Bridge,Turmish,Poor,161.0
411,Centaur Bridge,Turmish,Squalid,93.0
411,Centaur Bridge,Turmish,Wretched,6.0
412,Daroush,Turmish,Aristocratic,1.0
412,Daroush,Turmish,Wealthy,147.0
412,Daroush,Turmish,Comfortable,588.0
412,Daroush,Turmish,Modest,1834.0
412,Daroush,Turmish,Poor,2531.0
412,Daroush,Turmish,Squalid,2271.0
412,Daroush,Turmish,Wretched,387.0
413,Dauntshield,Turmish,Aristocratic,0.0
413,Dauntshield,Turmish,Wealthy,1.0
413,Dauntshield,Turmish,Comfortable,19.0
413,Dauntshield,Turmish,Modest,69.0
413,Dauntshield,Turmish,Poor,135.0
413,Dauntshield,Turmish,Squalid,127.0
413,Dauntshield,Turmish,Wretched,4.0
414,Faerie Well,Turmish,Aristocratic,0.0
414,Faerie Well,Turmish,Wealthy,6.0
414,Faerie Well,Turmish,Comfortable,53.0
414,Faerie Well,Turmish,Modest,68.0
414,Faerie Well,Turmish,Poor,260.0
414,Faerie Well,Turmish,Squalid,184.0
414,Faerie Well,Turmish,Wretched,14.0
415,Five Lions,Turmish,Aristocratic,0.0
415,Five Lions,Turmish,Wealthy,79.0
415,Five Lions,Turmish,Comfortable,321.0
415,Five Lions,Turmish,Modest,976.0
415,Five Lions,Turmish,Poor,1537.0
415,Five Lions,Turmish,Squalid,905.0
415,Five Lions,Turmish,Wretched,158.0
416,Gildenglade,Turmish,Aristocratic,1.0
416,Gildenglade,Turmish,Wealthy,60.0
416,Gildenglade,Turmish,Comfortable,301.0
416,Gildenglade,Turmish,Modest,645.0
416,Gildenglade,Turmish,Poor,1494.0
416,Gildenglade,Turmish,Squalid,1320.0
416,Gildenglade,Turmish,Wretched,222.0
417,Holdensword,Turmish,Aristocratic,59.0
417,Holdensword,Turmish,Wealthy,634.0
417,Holdensword,Turmish,Comfortable,1975.0
417,Holdensword,Turmish,Modest,2701.0
417,Holdensword,Turmish,Poor,7024.0
417,Holdensword,Turmish,Squalid,8211.0
417,Holdensword,Turmish,Wretched,1334.0
418,Illowwood,Turmish,Aristocratic,0.0
418,Illowwood,Turmish,Wealthy,3.0
418,Illowwood,Turmish,Comfortable,29.0
418,Illowwood,Turmish,Modest,91.0
418,Illowwood,Turmish,Poor,146.0
418,Illowwood,Turmish,Squalid,92.0
418,Illowwood,Turmish,Wretched,9.0
419,Ironcloak,Turmish,Aristocratic,2.0
419,Ironcloak,Turmish,Wealthy,84.0
419,Ironcloak,Turmish,Comfortable,309.0
419,Ironcloak,Turmish,Modest,671.0
419,Ironcloak,Turmish,Poor,1569.0
419,Ironcloak,Turmish,Squalid,1115.0
419,Ironcloak,Turmish,Wretched,184.0
420,Ironfang Deep,Turmish,Aristocratic,4.0
420,Ironfang Deep,Turmish,Wealthy,124.0
420,Ironfang Deep,Turmish,Comfortable,676.0
420,Ironfang Deep,Turmish,Modest,1025.0
420,Ironfang Deep,Turmish,Poor,3121.0
420,Ironfang Deep,Turmish,Squalid,1634.0
420,Ironfang Deep,Turmish,Wretched,489.0
421,Jathrin’s Jump,Turmish,Aristocratic,0.0
421,Jathrin’s Jump,Turmish,Wealthy,2.0
421,Jathrin’s Jump,Turmish,Comfortable,27.0
421,Jathrin’s Jump,Turmish,Modest,56.0
421,Jathrin’s Jump,Turmish,Poor,168.0
421,Jathrin’s Jump,Turmish,Squalid,118.0
421,Jathrin’s Jump,Turmish,Wretched,9.0
422,Karthoon,Turmish,Aristocratic,110.0
422,Karthoon,Turmish,Wealthy,685.0
422,Karthoon,Turmish,Comfortable,2333.0
422,Karthoon,Turmish,Modest,4051.0
422,Karthoon,Turmish,Poor,10405.0
422,Karthoon,Turmish,Squalid,8241.0
422,Karthoon,Turmish,Wretched,2098.0
423,Merrydell,Turmish,Aristocratic,1.0
423,Merrydell,Turmish,Wealthy,133.0
423,Merrydell,Turmish,Comfortable,579.0
423,Merrydell,Turmish,Modest,1833.0
423,Merrydell,Turmish,Poor,2820.0
423,Merrydell,Turmish,Squalid,2260.0
423,Merrydell,Turmish,Wretched,328.0
424,Moonhunt Down,Turmish,Aristocratic,1.0
424,Moonhunt Down,Turmish,Wealthy,31.0
424,Moonhunt Down,Turmish,Comfortable,168.0
424,Moonhunt Down,Turmish,Modest,299.0
424,Moonhunt Down,Turmish,Poor,934.0
424,Moonhunt Down,Turmish,Squalid,799.0
424,Moonhunt Down,Turmish,Wretched,111.0
425,Morningstar Hollows,Turmish,Aristocratic,55.0
425,Morningstar Hollows,Turmish,Wealthy,355.0
425,Morningstar Hollows,Turmish,Comfortable,2268.0
425,Morningstar Hollows,Turmish,Modest,2754.0
425,Morningstar Hollows,Turmish,Poor,5800.0
425,Morningstar Hollows,Turmish,Squalid,4300.0
425,Morningstar Hollows,Turmish,Wretched,1817.0
426,Nonthal,Turmish,Aristocratic,55.0
426,Nonthal,Turmish,Wealthy,258.0
426,Nonthal,Turmish,Comfortable,995.0
426,Nonthal,Turmish,Modest,2655.0
426,Nonthal,Turmish,Poor,4409.0
426,Nonthal,Turmish,Squalid,2827.0
426,Nonthal,Turmish,Wretched,1183.0
427,Peldrathan’s Pool,Turmish,Aristocratic,0.0
427,Peldrathan’s Pool,Turmish,Wealthy,1.0
427,Peldrathan’s Pool,Turmish,Comfortable,47.0
427,Peldrathan’s Pool,Turmish,Modest,174.0
427,Peldrathan’s Pool,Turmish,Poor,327.0
427,Peldrathan’s Pool,Turmish,Squalid,208.0
427,Peldrathan’s Pool,Turmish,Wretched,11.0
428,Oberiner’s Well,Turmish,Aristocratic,1.0
428,Oberiner’s Well,Turmish,Wealthy,89.0
428,Oberiner’s Well,Turmish,Comfortable,442.0
428,Oberiner’s Well,Turmish,Modest,946.0
428,Oberiner’s Well,Turmish,Poor,2187.0
428,Oberiner’s Well,Turmish,Squalid,1250.0
428,Oberiner’s Well,Turmish,Wretched,239.0
429,Quorngar,Turmish,Aristocratic,0.0
429,Quorngar,Turmish,Wealthy,1.0
429,Quorngar,Turmish,Comfortable,19.0
429,Quorngar,Turmish,Modest,56.0
429,Quorngar,Turmish,Poor,127.0
429,Quorngar,Turmish,Squalid,56.0
429,Quorngar,Turmish,Wretched,5.0
430,Ravilar’s Cloak,Turmish,Aristocratic,0.0
430,Ravilar’s Cloak,Turmish,Wealthy,5.0
430,Ravilar’s Cloak,Turmish,Comfortable,40.0
430,Ravilar’s Cloak,Turmish,Modest,61.0
430,Ravilar’s Cloak,Turmish,Poor,250.0
430,Ravilar’s Cloak,Turmish,Squalid,133.0
430,Ravilar’s Cloak,Turmish,Wretched,8.0
431,Regalia,Turmish,Aristocratic,0.0
431,Regalia,Turmish,Wealthy,0.0
431,Regalia,Turmish,Comfortable,37.0
431,Regalia,Turmish,Modest,50.0
