settlement,region_kingdom,capital,settlement_population,settlement_economy,rumored_treasure_value,demographic_breakdown,average_age,most_likely_cause_of_death,government_type,class_density,tax_rate,exports,imports,ruler,military,magic_academy,languages,religions,region_population,region_economy,area,average_temperature,annual_rainfall,magical_climate,dragon_sightings,sources,canon_status,source_confidence,hidden_economy,trade_balance,risk_index,geo_lat,geo_lon
Sembia Settlement 0046,Sembia,Selgaunt,7218,25667825,1039025,"{'humans': 5902, 'elves': 729, 'dwarves': 583, 'halflings': 308, 'half-orcs': 146, 'misc.': 0}",133,crime,['Confederacy'],"{'poor': 0.666, 'middle': 0.2029, 'wealthy': 0.0771, 'aristocrat': 0.054}",20,"[['gems', 'salt', 'weapons', 'wine']]",[['silk']],Ruler SEM-923,mercenary heavy,None,"Common, Elvish, Orc","Chauntea, Lathander, Tempus",210662,818271539,9.25,58.9,44.7,3,1,synthetic generator v2,derived,0.75,27786970,3,27.4,-1.31789,6.01295
Waterdeep Settlement 0047,Waterdeep,Waterdeep,2536,11625112,602191,"{'humans': 1988, 'elves': 187, 'dwarves': 90, 'halflings': 125, 'half-orcs': 133, 'misc.': 13}",102,disease,['Theocracy'],"{'poor': 0.5114, 'middle': 0.3569, 'wealthy': 0.0488, 'aristocrat': 0.0829}",0,[['weapons']],[['silk']],Ruler WAT-275,naval patrol,guilds,Elvish,Torm,190388,767901516,225.46,48.5,39.6,4,0,synthetic generator v2,synthetic,0.83,12343623,0,14.0,18.71659,-18.81313
Cormyr Settlement 0048,Cormyr,Suzail,1727,3766938,136826,"{'humans': 1462, 'elves': 133, 'dwarves': 75, 'halflings': 100, 'half-orcs': 97, 'misc.': 0}",66,disease,['Magocracy'],"{'poor': 0.6862, 'middle': 0.24, 'wealthy': 0.0609, 'aristocrat': 0.0129}",0,"[['armor', 'books', 'fish', 'weapons']]","[['coal', 'glass', 'magic items', 'spices']]",Ruler COR-935,small militia,local academy,"Common, Elvish, Halfling","Selune, Tyr",162084,631592082,277.21,53.1,48.5,10,0,synthetic generator v2,synthetic,0.81,3540923,0,35.0,7.29505,-65.36223
Cormyr Settlement 0049,Cormyr,Suzail,2426,5683960,52144,"{'humans': 2135, 'elves': 131, 'dwarves': 210, 'halflings': 178, 'half-orcs': 117, 'misc.': 0}",27,monster attack,['Theocracy'],"{'poor': 0.5579, 'middle': 0.3554, 'wealthy': 0.0822, 'aristocrat': 0.0045}",0,"[['cloth', 'gems', 'grain', 'horses', 'salt']]","[['magic items', 'silk']]",Ruler COR-616,small militia,arcanum,"Common, Dwarvish, Elvish",Selune,162084,631592082,507.1,66.7,52.4,1,0,synthetic generator v2,derived,0.7,7905920,3,3.5,5.63643,-6.48701
Waterdeep Settlement 0050,Waterdeep,Waterdeep,2042,13133310,363376,"{'humans': 1770, 'elves': 71, 'dwarves': 147, 'halflings': 161, 'half-orcs': 73, 'misc.': 0}",84,monster attack,['Confederacy'],"{'poor': 0.4537, 'middle': 0.3618, 'wealthy': 0.043, 'aristocrat': 0.1416}",3,"[['books', 'cloth', 'gems', 'horses', 'weapons']]",[['glass']],Ruler WAT-651,naval patrol,guilds,"Draconic, Halfling",Torm,190388,767901516,238.35,56.1,57.9,2,0,synthetic generator v2,synthetic,0.49,15733527,4,9.4,24.77696,-112.832
Baldurs Gate Settlement 0051,Baldurs Gate,Baldur's Gate,168,1307090,108211,"{'humans': 116, 'elves': 6, 'dwarves': 9, 'halflings': 16, 'half-orcs': 8, 'misc.': 13}",120,war,['Monarchy'],"{'poor': 0.5171, 'middle': 0.2474, 'wealthy': 0.0445, 'aristocrat': 0.191}",0,"[['armor', 'gems', 'salt']]","[['magic items', 'mercenaries', 'parchment']]",Ruler BAL-219,professional guard,local academy,"Common, Draconic, Halfling","Selune, Tempus",261869,1312711673,484.56,60.9,57.8,1,0,synthetic generator v2,derived,0.78,1546777,0,3.5,25.97414,91.65547
Baldurs Gate Settlement 0052,Baldurs Gate,Baldur's Gate,1439,6210116,84230,"{'humans': 1255, 'elves': 118, 'dwarves': 97, 'halflings': 94, 'half-orcs': 56, 'misc.': 0}",123,old age,['Magocracy'],"{'poor': 0.4779, 'middle': 0.3684, 'wealthy': 0.0911, 'aristocrat': 0.0627}",7,"[['weapons', 'wine']]","[['magic items', 'ore', 'parchment']]",Ruler BAL-163,naval patrol,arcanum,"Dwarvish, Halfling","Torm, Tyr",261869,1312711673,125.18,51.2,62.8,3,0,synthetic generator v2,synthetic,0.37,6631789,-1,16.1,52.97206,-29.33421
Sembia Settlement 0053,Sembia,Selgaunt,4051,8532347,369839,"{'humans': 3094, 'elves': 251, 'dwarves': 163, 'halflings': 210, 'half-orcs': 45, 'misc.': 288}",71,disease,['Confederacy'],"{'poor': 0.6723, 'middle': 0.2403, 'wealthy': 0.0825, 'aristocrat': 0.0049}",0,"[['armor', 'gems', 'timber']]","[['coal', 'glass', 'magic items', 'ore', 'spices']]",Ruler SEM-150,mercenary heavy,guilds,Draconic,Lathander,210662,818271539,539.21,51.0,31.1,6,0,synthetic generator v2,synthetic,0.86,10191785,-2,21.0,-22.72334,-61.87833
Cormyr Settlement 0054,Cormyr,Suzail,202,573007,28344,"{'humans': 146, 'elves': 22, 'dwarves': 6, 'halflings': 6, 'half-orcs': 8, 'misc.': 14}",105,arcane mishap,['Democracy'],"{'poor': 0.6966, 'middle': 0.2015, 'wealthy': 0.0679, 'aristocrat': 0.0341}",16,"[['armor', 'books', 'timber']]","[['glass', 'magic items', 'ore', 'parchment']]",Ruler COR-258,small militia,local academy,Draconic,"Selune, Tempus",162084,631592082,485.79,62.0,60.0,6,0,synthetic generator v2,synthetic,0.5,670001,-1,33.8,-7.8036,120.22215
Cormyr Settlement 0055,Cormyr,Suzail,594,4717178,183432,"{'humans': 408, 'elves': 20, 'dwarves': 41, 'halflings': 29, 'half-orcs': 11, 'misc.': 85}",34,famine,['Democracy'],"{'poor': 0.4632, 'middle': 0.3066, 'wealthy': 0.036, 'aristocrat': 0.1942}",9,"[['armor', 'gems', 'grain', 'salt', 'wine']]","[['jewelry', 'magic items', 'mercenaries', 'parchment']]",Ruler COR-767,small militia,guilds,"Common, Halfling",Tempus,162084,631592082,53.1,64.4,65.0,8,0,synthetic generator v2,synthetic,0.8,3970551,1,35.2,11.72266,15.46648
Amn Settlement 0056,Amn,Athkatla,1328,4019637,211118,"{'humans': 979, 'elves': 124, 'dwarves': 46, 'halflings': 111, 'half-orcs': 37, 'misc.': 31}",117,crime,['Merchant Council'],"{'poor': 0.5481, 'middle': 0.3785, 'wealthy': 0.0375, 'aristocrat': 0.0359}",15,"[['fish', 'salt', 'timber', 'weapons']]",[['coal']],Ruler AMN-162,naval patrol,guilds,Draconic,"Chauntea, Tyr",191831,772478497,531.71,64.2,84.8,5,0,synthetic generator v2,synthetic,0.48,3460024,3,29.5,-21.43878,-105.67297
Cormyr Settlement 0057,Cormyr,Suzail,80,321757,549,"{'humans': 67, 'elves': 3, 'dwarves': 7, 'halflings': 7, 'half-orcs': 3, 'misc.': 0}",138,crime,['Merchant Council'],"{'poor': 0.6021, 'middle': 0.2678, 'wealthy': 0.0621, 'aristocrat': 0.068}",0,"[['timber', 'weapons']]","[['coal', 'glass', 'mercenaries', 'ore', 'parchment']]",Ruler COR-407,small militia,arcanum,Common,"Chauntea, Selune",162084,631592082,281.88,54.3,73.1,10,0,synthetic generator v2,derived,0.45,252261,-3,35.0,-38.61849,-48.19888
Sembia Settlement 0058,Sembia,Selgaunt,187,400827,40414,"{'humans': 142, 'elves': 5, 'dwarves': 16, 'halflings': 6, 'half-orcs': 10, 'misc.': 8}",80,old age,['Confederacy'],"{'poor': 0.5899, 'middle': 0.3454, 'wealthy': 0.0599, 'aristocrat': 0.0048}",0,"[['armor', 'cloth', 'fish', 'salt', 'wine']]","[['coal', 'glass', 'mercenaries', 'spices']]",Ruler SEM-833,naval patrol,guilds,Dwarvish,"Chauntea, Selune, Tempus",210662,818271539,439.34,53.7,35.7,5,0,synthetic generator v2,derived,0.86,505358,1,17.5,73.91088,-50.36577
Sembia Settlement 0059,Sembia,Selgaunt,2458,5227271,81221,"{'humans': 2188, 'elves': 210, 'dwarves': 236, 'halflings': 243, 'half-orcs': 112, 'misc.': 0}",95,war,['Merchant Council'],"{'poor': 0.576, 'middle': 0.3673, 'wealthy': 0.0518, 'aristocrat': 0.0049}",7,"[['armor', 'cloth', 'salt', 'timber']]","[['coal', 'mercenaries', 'ore', 'spices']]",Ruler SEM-979,small militia,None,"Draconic, Dwarvish","Lathander, Mystra, Tyr",210662,818271539,235.53,59.1,44.3,9,0,synthetic generator v2,synthetic,0.54,4604743,0,37.1,60.9305,5.7089
Calimshan Settlement 0060,Calimshan,Memnon,4066,19690906,1276218,"{'humans': 2678, 'elves': 287, 'dwarves': 327, 'halflings': 357, 'half-orcs': 226, 'misc.': 191}",86,disease,['Merchant Council'],"{'poor': 0.5591, 'middle': 0.2986, 'wealthy': 0.047, 'aristocrat': 0.0954}",0,"[['grain', 'salt', 'wine']]","[['coal', 'glass']]",Ruler CAL-362,small militia,None,Dwarvish,Selune,169269,841078201,98.63,76.0,42.0,8,0,synthetic generator v2,derived,0.71,21193246,1,28.0,37.47866,-111.85317
Tethyr Settlement 0061,Tethyr,Darromar,148,320392,19960,"{'humans': 129, 'elves': 17, 'dwarves': 9, 'halflings': 9, 'half-orcs': 2, 'misc.': 0}",152,monster attack,['Democracy'],"{'poor': 0.6202, 'middle': 0.3132, 'wealthy': 0.0586, 'aristocrat': 0.008}",0,[['armor']],"[['coal', 'magic items', 'ore', 'parchment']]",Ruler TET-356,professional guard,arcanum,"Draconic, Elvish, Orc","Lathander, Mystra",306344,1288038783,327.76,64.2,45.4,10,0,synthetic generator v2,synthetic,0.8,438167,-3,35.0,-30.35418,-85.91115
Tethyr Settlement 0062,Tethyr,Darromar,201,951830,25275,"{'humans': 165, 'elves': 14, 'dwarves': 15, 'halflings': 19, 'half-orcs': 2, 'misc.': 0}",54,famine,['Dictatorship'],"{'poor': 0.6271, 'middle': 0.2044, 'wealthy': 0.0783, 'aristocrat': 0.0903}",0,"[['fish', 'grain', 'wine']]","[['coal', 'parchment']]",Ruler TET-744,mercenary heavy,arcanum,Draconic,"Lathander, Mystra, Selune",306344,1288038783,389.68,61.1,68.1,1,0,synthetic generator v2,derived,0.67,1196666,1,3.5,46.70481,39.32655
Neverwinter Settlement 0063,Neverwinter,Neverwinter,6941,35477630,1106260,"{'humans': 5933, 'elves': 733, 'dwarves': 660, 'halflings': 504, 'half-orcs': 235, 'misc.': 0}",38,crime,['Dictatorship'],"{'poor': 0.4849, 'middle': 0.3646, 'wealthy': 0.0526, 'aristocrat': 0.0978}",10,"[['cloth', 'gems', 'horses', 'salt']]","[['coal', 'glass', 'magic items', 'mercenaries', 'parchment']]",Ruler NEV-683,naval patrol,local academy,"Common, Elvish, Orc",Tyr,172720,723835434,63.36,46.0,44.6,7,0,synthetic generator v2,synthetic,0.58,27609818,-1,32.5,13.90475,113.37718
Tethyr Settlement 0064,Tethyr,Darromar,751,1692605,11358,"{'humans': 573, 'elves': 36, 'dwarves': 48, 'halflings': 57, 'half-orcs': 27, 'misc.': 10}",64,arcane mishap,['Dictatorship'],"{'poor': 0.5899, 'middle': 0.328, 'wealthy': 0.0772, 'aristocrat': 0.0049}",13,"[['cloth', 'fish', 'salt', 'timber', 'weapons']]","[['mercenaries', 'spices']]",Ruler TET-208,small militia,None,Draconic,"Chauntea, Tyr",306344,1288038783,178.08,68.2,59.4,7,0,synthetic generator v2,synthetic,0.36,1735286,3,34.9,-35.49399,121.65206
Amn Settlement 0065,Amn,Athkatla,1286,2930401,231031,"{'humans': 932, 'elves': 152, 'dwarves': 73, 'halflings': 31, 'half-orcs': 16, 'misc.': 82}",85,monster attack,['Dictatorship'],"{'poor': 0.5962, 'middle': 0.3147, 'wealthy': 0.0844, 'aristocrat': 0.0047}",0,"[['cloth', 'fish', 'timber', 'wine']]",[['silk']],Ruler AMN-896,naval patrol,arcanum,"Draconic, Elvish, Orc","Chauntea, Lathander, Mystra",191831,772478497,544.2,63.5,77.3,1,0,synthetic generator v2,derived,0.45,3134536,3,3.5,53.14623,41.09823
Baldurs Gate Settlement 0066,Baldurs Gate,Baldur's Gate,710,7541213,343191,"{'humans': 476, 'elves': 40, 'dwarves': 44, 'halflings': 60, 'half-orcs': 29, 'misc.': 61}",53,war,['Satrapy'],"{'poor': 0.4695, 'middle': 0.2206, 'wealthy': 0.023, 'aristocrat': 0.2869}",0,"[['armor', 'weapons']]","[['mercenaries', 'silk']]",Ruler BAL-696,mercenary heavy,arcanum,"Draconic, Dwarvish, Orc",Tyr,261869,1312711673,197.09,52.0,50.4,7,0,synthetic generator v2,derived,0.75,6759486,0,24.5,7.20822,31.95918
Amn Settlement 0067,Amn,Athkatla,3104,13802398,421756,"{'humans': 2615, 'elves': 316, 'dwarves': 293, 'halflings': 241, 'half-orcs': 149, 'misc.': 0}",164,disease,['Dictatorship'],"{'poor': 0.6039, 'middle': 0.2646, 'wealthy': 0.0458, 'aristocrat': 0.0857}",0,"[['cloth', 'gems', 'grain', 'salt', 'wine']]",[['parchment']],Ruler AMN-808,mercenary heavy,arcanum,"Elvish, Halfling","Selune, Tempus",191831,772478497,123.0,68.6,88.4,8,0,synthetic generator v2,synthetic,0.65,10762206,4,28.0,27.22221,89.24528
Neverwinter Settlement 0068,Neverwinter,Neverwinter,562,1176974,8925,"{'humans': 390, 'elves': 38, 'dwarves': 48, 'halflings': 51, 'half-orcs': 14, 'misc.': 21}",57,crime,['Dictatorship'],"{'poor': 0.6076, 'middle': 0.328, 'wealthy': 0.0601, 'aristocrat': 0.0044}",0,"[['grain', 'timber']]","[['jewelry', 'mercenaries', 'ore', 'parchment']]",Ruler NEV-507,professional guard,arcanum,Draconic,"Chauntea, Mystra",172720,723835434,152.32,47.2,34.1,3,0,synthetic generator v2,derived,0.66,1505806,-2,10.5,49.11253,35.6889
Tethyr Settlement 0069,Tethyr,Darromar,453,1733807,8179,"{'humans': 332, 'elves': 10, 'dwarves': 24, 'halflings': 43, 'half-orcs': 5, 'misc.': 39}",165,arcane mishap,['Dictatorship'],"{'poor': 0.6444, 'middle': 0.2079, 'wealthy': 0.0886, 'aristocrat': 0.0591}",15,"[['books', 'cloth', 'grain']]","[['parchment', 'silk']]",Ruler TET-3,professional guard,arcanum,"Elvish, Halfling",Selune,306344,1288038783,298.19,60.5,78.4,5,0,synthetic generator v2,derived,0.57,1955791,1,29.5,-35.41039,-54.80005
Neverwinter Settlement 0070,Neverwinter,Neverwinter,7398,14533393,506128,"{'humans': 6142, 'elves': 641, 'dwarves': 697, 'halflings': 354, 'half-orcs': 245, 'misc.': 0}",68,monster attack,['Patriarchy'],"{'poor': 0.6181, 'middle': 0.337, 'wealthy': 0.04, 'aristocrat': 0.005}",17,"[['timber', 'weapons', 'wine']]","[['coal', 'ore', 'silk', 'spices']]",Ruler NEV-316,professional guard,arcanum,"Common, Elvish, Orc",Mystra,172720,723835434,497.64,49.8,50.2,6,0,synthetic generator v2,derived,0.4,14190022,-1,34.6,27.07672,-28.97792
Sembia Settlement 0071,Sembia,Selgaunt,235,482510,45829,"{'humans': 162, 'elves': 17, 'dwarves': 23, 'halflings': 22, 'half-orcs': 5, 'misc.': 6}",118,arcane mishap,['Dictatorship'],"{'poor': 0.5955, 'middle': 0.3516, 'wealthy': 0.0483, 'aristocrat': 0.0046}",15,"[['cloth', 'grain', 'salt', 'timber', 'weapons']]",[['parchment']],Ruler SEM-697,professional guard,None,Orc,"Mystra, Selune",210662,818271539,542.72,51.3,55.2,6,0,synthetic generator v2,synthetic,0.8,607085,4,33.0,3.35825,-66.07666
Waterdeep Settlement 0072,Waterdeep,Waterdeep,214,1200394,17452,"{'humans': 156, 'elves': 25, 'dwarves': 20, 'halflings': 6, 'half-orcs': 2, 'misc.': 5}",76,arcane mishap,['Monarchy'],"{'poor': 0.4583, 'middle': 0.3633, 'wealthy': 0.0694, 'aristocrat': 0.109}",0,"[['books', 'cloth', 'fish', 'horses', 'timber']]","[['jewelry', 'spices']]",Ruler WAT-199,professional guard,local academy,Elvish,"Chauntea, Lathander, Selune",190388,767901516,112.54,47.9,58.5,7,0,synthetic generator v2,synthetic,0.63,951404,3,24.5,-37.26393,-105.1191
Sembia Settlement 0073,Sembia,Selgaunt,252,2440707,155779,"{'humans': 186, 'elves': 9, 'dwarves': 18, 'halflings': 21, 'half-orcs': 12, 'misc.': 6}",87,famine,['Patriarchy'],"{'poor': 0.4972, 'middle': 0.2111, 'wealthy': 0.0368, 'aristocrat': 0.2548}",13,[['books']],"[['glass', 'mercenaries']]",Ruler SEM-129,small militia,guilds,Dwarvish,"Lathander, Mystra, Tyr",210662,818271539,211.7,53.7,49.5,10,0,synthetic generator v2,derived,0.65,3052140,-1,45.4,15.45132,100.14708
Amn Settlement 0074,Amn,Athkatla,1423,4549952,62484,"{'humans': 1064, 'elves': 143, 'dwarves': 61, 'halflings': 94, 'half-orcs': 63, 'misc.': 0}",117,famine,['Dictatorship'],"{'poor': 0.5675, 'middle': 0.3097, 'wealthy': 0.0907, 'aristocrat': 0.032}",4,"[['armor', 'cloth']]","[['coal', 'parchment']]",Ruler AMN-341,small militia,None,"Draconic, Dwarvish, Halfling",Selune,191831,772478497,465.89,64.0,75.6,4,0,synthetic generator v2,synthetic,0.86,4702308,0,17.2,28.56779,45.85435
Waterdeep Settlement 0075,Waterdeep,Waterdeep,1922,3844173,156564,"{'humans': 1546, 'elves': 203, 'dwarves': 172, 'halflings': 67, 'half-orcs': 106, 'misc.': 0}",164,disease,['Satrapy'],"{'poor': 0.6088, 'middle': 0.3427, 'wealthy': 0.0439, 'aristocrat': 0.0047}",8,"[['books', 'wine']]","[['coal', 'glass', 'mercenaries', 'ore', 'silk']]",Ruler WAT-606,professional guard,local academy,Draconic,Lathander,190388,767901516,456.46,57.4,35.4,10,0,synthetic generator v2,synthetic,0.51,4498928,-3,41.4,64.54429,-56.46499
Cormyr Settlement 0076,Cormyr,Suzail,1875,3925164,33727,"{'humans': 1584, 'elves': 146, 'dwarves': 66, 'halflings': 42, 'half-orcs': 110, 'misc.': 0}",43,disease,['Dictatorship'],"{'poor': 0.6043, 'middle': 0.3326, 'wealthy': 0.0588, 'aristocrat': 0.0044}",0,"[['fish', 'horses', 'timber']]","[['coal', 'glass', 'silk']]",Ruler COR-345,mercenary heavy,guilds,Common,"Selune, Torm",162084,631592082,166.88,54.4,67.4,8,0,synthetic generator v2,derived,0.74,2950496,0,28.0,-26.03529,129.71377
Calimshan Settlement 0077,Calimshan,Memnon,460,2387000,148729,"{'humans': 340, 'elves': 10, 'dwarves': 26, 'halflings': 14, 'half-orcs': 23, 'misc.': 47}",130,old age,['Confederacy'],"{'poor': 0.5115, 'middle': 0.3481, 'wealthy': 0.0344, 'aristocrat': 0.1061}",2,[['armor']],"[['coal', 'mercenaries', 'ore']]",Ruler CAL-611,professional guard,None,"Common, Halfling","Lathander, Mystra",169269,841078201,399.57,81.3,41.7,5,0,synthetic generator v2,derived,0.69,2557295,-2,19.1,37.19622,-72.02862
Tethyr Settlement 0078,Tethyr,Darromar,492,2465184,33830,"{'humans': 342, 'elves': 51, 'dwarves': 27, 'halflings': 11, 'half-orcs': 21, 'misc.': 40}",115,famine,['Magocracy'],"{'poor': 0.5349, 'middle': 0.3229, 'wealthy': 0.0419, 'aristocrat': 0.1003}",16,"[['books', 'fish', 'grain', 'salt', 'timber']]","[['coal', 'glass', 'magic items', 'parchment']]",Ruler TET-242,naval patrol,local academy,"Common, Draconic",Tyr,306344,1288038783,38.17,66.8,63.3,10,0,synthetic generator v2,derived,0.38,2356220,1,47.8,-31.55234,-58.24279
Tethyr Settlement 0079,Tethyr,Darromar,1569,2966107,28686,"{'humans': 1199, 'elves': 185, 'dwarves': 119, 'halflings': 87, 'half-orcs': 57, 'misc.': 0}",157,arcane mishap,['Monarchy'],"{'poor': 0.6135, 'middle': 0.3531, 'wealthy': 0.0289, 'aristocrat': 0.0045}",6,"[['cloth', 'gems', 'horses', 'timber']]","[['jewelry', 'magic items', 'ore', 'parchment', 'silk']]",Ruler TET-536,small militia,guilds,Elvish,Tempus,306344,1288038783,242.01,61.3,78.2,3,0,synthetic generator v2,synthetic,0.94,2720236,-1,15.3,-28.91297,16.73146
Athkatla,Amn,Athkatla,786,1538505,13995,"{'humans': 630, 'elves': 43, 'dwarves': 50, 'halflings': 77, 'half-orcs': 12, 'misc.': 0}",53,disease,['Confederacy'],"{'poor': 0.6193, 'middle': 0.3347, 'wealthy': 0.0413, 'aristocrat': 0.0046}",6,"[['books', 'gems', 'salt', 'weapons', 'wine']]","[['glass', 'jewelry', 'mercenaries', 'spices']]",Ruler AMN-252,professional guard,local academy,"Common, Dwarvish","Selune, Tempus, Torm",191831,772478497,219.88,63.1,88.1,5,0,synthetic generator v2,derived,0.73,1201350,1,22.3,38.521,27.30545
Calimshan Settlement 0081,Calimshan,Memnon,1782,14286564,13622,"{'humans': 1435, 'elves': 165, 'dwarves': 85, 'halflings': 150, 'half-orcs': 100, 'misc.': 0}",147,monster attack,['Monarchy'],"{'poor': 0.4844, 'middle': 0.2865, 'wealthy': 0.0296, 'aristocrat': 0.1996}",0,"[['armor', 'cloth', 'horses', 'salt', 'wine']]","[['coal', 'glass', 'magic items', 'ore', 'parchment']]",Ruler CAL-924,mercenary heavy,None,"Common, Halfling","Chauntea, Torm",169269,841078201,417.67,83.3,44.4,8,0,synthetic generator v2,derived,0.82,19344073,0,28.0,-27.01738,42.14954
Sembia Settlement 0082,Sembia,Selgaunt,468,4857300,266036,"{'humans': 322, 'elves': 12, 'dwarves': 20, 'halflings': 35, 'half-orcs': 9, 'misc.': 70}",83,monster attack,['Confederacy'],"{'poor': 0.4535, 'middle': 0.2129, 'wealthy': 0.0646, 'aristocrat': 0.269}",12,"[['cloth', 'weapons']]","[['coal', 'glass', 'magic items', 'ore']]",Ruler SEM-859,professional guard,guilds,Orc,Selune,210662,818271539,441.42,61.0,48.0,8,1,synthetic generator v2,synthetic,0.54,4283663,-2,38.5,61.76377,97.39439
Sembia Settlement 0083,Sembia,Selgaunt,1210,2501417,2840,"{'humans': 921, 'elves': 72, 'dwarves': 87, 'halflings': 32, 'half-orcs': 67, 'misc.': 31}",168,old age,['Dictatorship'],"{'poor': 0.6032, 'middle': 0.3393, 'wealthy': 0.0528, 'aristocrat': 0.0047}",8,"[['cloth', 'fish', 'gems', 'horses']]","[['coal', 'glass', 'jewelry', 'parchment', 'silk']]",Ruler SEM-549,professional guard,guilds,Halfling,Tyr,210662,818271539,137.02,58.2,47.2,5,0,synthetic generator v2,synthetic,0.51,2292605,-1,23.9,-14.08288,-63.11144
Neverwinter Settlement 0084,Neverwinter,Neverwinter,126,279504,14644,"{'humans': 98, 'elves': 14, 'dwarves': 9, 'halflings': 9, 'half-orcs': 7, 'misc.': 0}",127,disease,['Patriarchy'],"{'poor': 0.5615, 'middle': 0.372, 'wealthy': 0.0615, 'aristocrat': 0.0049}",4,"[['cloth', 'grain']]","[['coal', 'parchment']]",Ruler NEV-972,small militia,arcanum,Elvish,Tyr,172720,723835434,419.43,50.4,38.1,7,0,synthetic generator v2,synthetic,0.63,377628,0,27.7,-37.12399,-7.19527
Waterdeep Settlement 0085,Waterdeep,Waterdeep,1710,12605458,736853,"{'humans': 1332, 'elves': 180, 'dwarves': 89, 'halflings': 144, 'half-orcs': 42, 'misc.': 0}",95,monster attack,['Magocracy'],"{'poor': 0.5524, 'middle': 0.2223, 'wealthy': 0.0456, 'aristocrat': 0.1797}",8,"[['books', 'timber', 'weapons', 'wine']]","[['coal', 'spices']]",Ruler WAT-571,small militia,arcanum,Halfling,Chauntea,190388,767901516,24.58,53.3,41.8,8,0,synthetic generator v2,synthetic,0.65,14724638,2,34.4,-13.55745,-117.71186
Neverwinter Settlement 0086,Neverwinter,Neverwinter,2465,5840294,399757,"{'humans': 2002, 'elves': 112, 'dwarves': 87, 'halflings': 157, 'half-orcs': 140, 'misc.': 0}",61,famine,['Patriarchy'],"{'poor': 0.5672, 'middle': 0.3596, 'wealthy': 0.0632, 'aristocrat': 0.01}",20,[['horses']],"[['mercenaries', 'ore', 'parchment']]",Ruler NEV-152,mercenary heavy,None,Elvish,"Mystra, Selune",172720,723835434,357.29,51.2,32.6,4,0,synthetic generator v2,derived,0.54,5772018,-2,30.0,5.68245,-81.65699
Sembia Settlement 0087,Sembia,Selgaunt,919,3281158,182028,"{'humans': 700, 'elves': 82, 'dwarves': 27, 'halflings': 74, 'half-orcs': 54, 'misc.': 0}",159,famine,['Satrapy'],"{'poor': 0.6774, 'middle': 0.2225, 'wealthy': 0.0362, 'aristocrat': 0.0638}",0,"[['armor', 'grain']]","[['glass', 'ore']]",Ruler SEM-384,professional guard,local academy,"Draconic, Halfling","Lathander, Tempus",210662,818271539,405.4,59.8,33.4,5,0,synthetic generator v2,synthetic,0.54,2968961,0,17.5,13.9676,-14.96867
